date,flight_sorties,is_holiday,user_type,enterprise_name,admin_region,aircraft_model,day_of_week,cross_region,time_slot,flight_duration,flight_distance,altitude_interval,aircraft_category,entity_id
2023-08-11,1,No,Enterprise,Ent_4,Baoan,EH216,Friday,Futian-Baoan,16:00-17:00,28,12.417637315193954,>600m,Passenger,Entity_85
2023-07-22,2,Yes,Individual,Ent_79,Nanshan,V1500,Saturday,Baoan-Nanshan,13:00-14:00,35,5.784445941997802,300-600m,Consumer,Entity_168
2023-05-12,4,No,Enterprise,Ent_68,Nanshan,Mavic 3,Friday,Baoan-Luohu,18:00-19:00,60,4.949796855261631,0-100m,Industrial,Entity_123
2023-07-10,1,No,Unknown,Ent_33,Baoan,Matrice 300,Monday,Nanshan-Futian,06:00-07:00,9,10.564574694913231,300-600m,Logistics,Entity_37
2023-09-02,1,Yes,Individual,Ent_22,Baoan,V1500,Saturday,Longgang-Luohu,10:00-11:00,47,8.875272327176964,100-300m,Consumer,Entity_158
2023-10-02,4,No,Enterprise,Ent_84,Luohu,V1500,Monday,Baoan-Luohu,09:00-10:00,28,2.259753069458638,300-600m,Industrial,Entity_107
2023-01-26,5,No,Enterprise,Ent_88,Longgang,EH216,Thursday,Nanshan-Luohu,11:00-12:00,29,16.018839299713168,100-300m,Consumer,Entity_13
2023-03-28,2,No,Enterprise,Ent_68,Longgang,EH216,Tuesday,Futian-Futian,18:00-19:00,9,9.789810924675296,>600m,Consumer,Entity_30
2023-06-26,5,No,Unknown,Ent_20,Nanshan,V1500,Monday,Luohu-Luohu,06:00-07:00,37,11.089013898884046,0-100m,Consumer,Entity_13
2023-08-12,2,Yes,Unknown,Ent_15,Futian,EH216,Saturday,Longgang-Luohu,16:00-17:00,24,3.6383267371522576,300-600m,Logistics,Entity_132
2023-03-25,5,Yes,Enterprise,Ent_25,Futian,EH216,Saturday,Nanshan-Longgang,07:00-08:00,30,9.396178886671752,>600m,Consumer,Entity_5
2023-06-03,1,Yes,Enterprise,Ent_76,Baoan,EH216,Saturday,Longgang-Luohu,13:00-14:00,60,17.173827324001,0-100m,Passenger,Entity_19
2023-04-08,5,Yes,Enterprise,Ent_78,Longgang,EH216,Saturday,Longgang-Futian,09:00-10:00,24,4.2389090497904505,300-600m,Industrial,Entity_102
2023-05-02,5,No,Individual,Ent_7,Baoan,EH216,Tuesday,Luohu-Luohu,09:00-10:00,7,18.884184233269846,100-300m,Industrial,Entity_97
2023-10-11,1,No,Enterprise,Ent_24,Luohu,EH216,Wednesday,Nanshan-Nanshan,21:00-22:00,51,12.809865894107702,>600m,Passenger,Entity_130
2023-01-11,4,No,Individual,Ent_82,Nanshan,V1500,Wednesday,Luohu-Luohu,10:00-11:00,40,3.4496161371548704,>600m,Passenger,Entity_195
2023-07-30,3,Yes,Enterprise,Ent_77,Futian,EH216,Sunday,Nanshan-Nanshan,21:00-22:00,31,15.59532156863803,0-100m,Passenger,Entity_176
2023-03-17,1,No,Enterprise,Ent_32,Longgang,Agras T40,Friday,Baoan-Luohu,16:00-17:00,18,11.781330103840356,0-100m,Logistics,Entity_104
2023-10-28,4,Yes,Individual,Ent_6,Baoan,Mavic 3,Saturday,Nanshan-Baoan,07:00-08:00,44,3.9657551822275012,>600m,Passenger,Entity_132
2023-05-13,5,Yes,Enterprise,Ent_88,Futian,EH216,Saturday,Longgang-Longgang,16:00-17:00,22,3.7436553291395622,100-300m,Passenger,Entity_157
2023-02-14,3,No,Individual,Ent_41,Nanshan,V1500,Tuesday,Baoan-Baoan,13:00-14:00,10,7.606879499160622,>600m,Logistics,Entity_7
2023-10-10,2,No,Individual,DJI,Longgang,Matrice 300,Tuesday,Nanshan-Nanshan,10:00-11:00,39,4.022921810070812,>600m,Consumer,Entity_108
2023-04-16,3,Yes,Enterprise,Ent_20,Futian,Mavic 3,Sunday,Luohu-Futian,18:00-19:00,35,19.905696729847406,0-100m,Passenger,Entity_28
2023-04-04,2,No,Enterprise,Ent_95,Luohu,Agras T40,Tuesday,Nanshan-Futian,15:00-16:00,48,19.406736394678443,300-600m,Consumer,Entity_182
2023-11-12,1,Yes,Individual,Ent_91,Longgang,V1500,Sunday,Nanshan-Futian,08:00-09:00,39,10.221391180631997,0-100m,Industrial,Entity_39
2023-05-15,5,No,Enterprise,Ent_59,Longgang,Mavic 3,Monday,Luohu-Luohu,16:00-17:00,27,9.289840964116229,>600m,Consumer,Entity_164
2023-12-20,2,No,Enterprise,Ent_9,Longgang,V1500,Wednesday,Baoan-Longgang,20:00-21:00,10,11.156367631279224,0-100m,Logistics,Entity_92
2023-03-21,4,No,Unknown,Ent_13,Luohu,V1500,Tuesday,Nanshan-Luohu,07:00-08:00,15,12.533087705467986,>600m,Consumer,Entity_190
2023-11-27,4,No,Enterprise,Ent_4,Nanshan,Agras T40,Monday,Futian-Nanshan,10:00-11:00,38,8.14084775876352,300-600m,Logistics,Entity_57
2023-03-07,2,No,Individual,Ent_58,Futian,Mavic 3,Tuesday,Longgang-Baoan,12:00-13:00,8,14.02150303455023,100-300m,Consumer,Entity_22
2023-06-25,1,Yes,Individual,Ent_29,Baoan,Mavic 3,Sunday,Longgang-Nanshan,09:00-10:00,46,0.7778317397590098,100-300m,Consumer,Entity_98
2023-01-25,4,No,Enterprise,Aerofugia,Nanshan,V1500,Wednesday,Longgang-Longgang,19:00-20:00,8,9.35881857512293,>600m,Passenger,Entity_197
2023-07-15,3,Yes,Enterprise,Ent_33,Longgang,Matrice 300,Saturday,Luohu-Nanshan,11:00-12:00,44,7.106171917422306,300-600m,Industrial,Entity_98
2023-11-29,5,No,Unknown,Ent_40,Nanshan,Agras T40,Wednesday,Baoan-Nanshan,06:00-07:00,29,1.0167026238148589,100-300m,Passenger,Entity_79
2023-05-22,1,No,Unknown,Ent_6,Baoan,Matrice 300,Monday,Baoan-Luohu,12:00-13:00,60,5.9343269060751815,100-300m,Passenger,Entity_183
2023-05-16,5,No,Unknown,Ent_27,Nanshan,Agras T40,Tuesday,Futian-Nanshan,15:00-16:00,7,6.486699404773327,100-300m,Industrial,Entity_173
2023-09-12,1,No,Enterprise,Ent_78,Futian,Agras T40,Tuesday,Nanshan-Futian,12:00-13:00,46,8.867121427197347,100-300m,Logistics,Entity_21
2023-10-25,3,No,Enterprise,Ent_73,Nanshan,EH216,Wednesday,Longgang-Baoan,21:00-22:00,32,4.458847518430412,100-300m,Passenger,Entity_111
2023-11-24,1,No,Unknown,Ent_42,Baoan,Matrice 300,Friday,Baoan-Baoan,16:00-17:00,23,2.7996865163905733,100-300m,Industrial,Entity_73
2023-02-06,2,No,Unknown,Ent_81,Futian,Mavic 3,Monday,Luohu-Luohu,11:00-12:00,24,12.391651289026857,100-300m,Industrial,Entity_33
2023-09-09,3,Yes,Unknown,Ent_28,Baoan,Mavic 3,Saturday,Baoan-Futian,18:00-19:00,54,14.504781934577727,300-600m,Logistics,Entity_118
2023-05-29,2,No,Enterprise,Ent_95,Futian,V1500,Monday,Luohu-Longgang,08:00-09:00,45,0.8997387134531238,100-300m,Passenger,Entity_19
2023-12-12,2,No,Individual,Ent_99,Futian,Mavic 3,Tuesday,Longgang-Longgang,18:00-19:00,10,7.361183694167446,100-300m,Industrial,Entity_41
2023-03-26,2,Yes,Unknown,Ent_37,Luohu,Agras T40,Sunday,Longgang-Baoan,14:00-15:00,34,9.077422571819431,300-600m,Industrial,Entity_191
2023-12-09,5,Yes,Unknown,Ent_97,Futian,Agras T40,Saturday,Nanshan-Baoan,16:00-17:00,35,1.5544008511156526,100-300m,Passenger,Entity_153
2023-12-17,5,Yes,Individual,Ent_51,Longgang,Matrice 300,Sunday,Longgang-Baoan,16:00-17:00,32,17.456520910141265,300-600m,Industrial,Entity_130
2023-11-23,5,No,Unknown,Ent_6,Nanshan,Agras T40,Thursday,Nanshan-Longgang,09:00-10:00,18,6.225459191172854,0-100m,Passenger,Entity_92
2023-08-21,5,No,Individual,Ent_77,Futian,V1500,Monday,Longgang-Futian,16:00-17:00,34,12.777211535793672,300-600m,Logistics,Entity_132
2023-04-04,4,No,Individual,Ent_77,Futian,Matrice 300,Tuesday,Futian-Nanshan,16:00-17:00,28,11.814108824053697,300-600m,Industrial,Entity_76
2023-10-23,2,No,Enterprise,Ent_85,Baoan,Matrice 300,Monday,Longgang-Nanshan,15:00-16:00,7,11.404958274845217,>600m,Passenger,Entity_90
2023-08-08,2,No,Enterprise,XAG,Longgang,Agras T40,Tuesday,Baoan-Longgang,15:00-16:00,44,16.22032382749725,100-300m,Passenger,Entity_145
2023-07-05,2,No,Individual,Ent_26,Longgang,EH216,Wednesday,Nanshan-Nanshan,18:00-19:00,25,7.824036787712786,0-100m,Passenger,Entity_82
2023-09-05,3,No,Unknown,Ent_17,Baoan,V1500,Tuesday,Futian-Longgang,09:00-10:00,23,13.955948201126093,>600m,Logistics,Entity_191
2023-07-18,1,No,Enterprise,Ent_88,Luohu,Matrice 300,Tuesday,Baoan-Futian,13:00-14:00,28,15.25491898840284,100-300m,Passenger,Entity_12
2023-07-25,4,No,Unknown,XAG,Futian,V1500,Tuesday,Futian-Baoan,06:00-07:00,15,18.605737122616137,0-100m,Logistics,Entity_71
2023-01-09,3,No,Individual,Ent_69,Baoan,Agras T40,Monday,Nanshan-Nanshan,20:00-21:00,44,15.275841701140576,300-600m,Logistics,Entity_165
2023-06-30,4,No,Unknown,Aerofugia,Longgang,Mavic 3,Friday,Longgang-Nanshan,20:00-21:00,43,9.98688033400048,>600m,Industrial,Entity_154
2023-12-02,5,Yes,Individual,Ent_5,Futian,V1500,Saturday,Luohu-Futian,14:00-15:00,24,9.51853712279446,>600m,Consumer,Entity_127
2023-09-25,1,No,Unknown,Ent_84,Luohu,Mavic 3,Monday,Baoan-Nanshan,06:00-07:00,5,17.488200014405777,100-300m,Passenger,Entity_120
2023-03-07,1,No,Unknown,Ent_3,Luohu,Matrice 300,Tuesday,Luohu-Futian,07:00-08:00,10,0.9041823318285931,>600m,Industrial,Entity_110
2023-02-24,1,No,Enterprise,Ent_1,Futian,EH216,Friday,Longgang-Luohu,13:00-14:00,21,3.862897748474261,0-100m,Logistics,Entity_133
2023-07-14,2,No,Enterprise,Ent_46,Baoan,Mavic 3,Friday,Longgang-Longgang,19:00-20:00,28,4.468677029411332,>600m,Consumer,Entity_195
2023-10-31,5,No,Enterprise,Ent_58,Longgang,Matrice 300,Tuesday,Nanshan-Nanshan,17:00-18:00,36,17.405602278617952,100-300m,Logistics,Entity_192
2023-02-09,2,No,Enterprise,Ent_89,Nanshan,Matrice 300,Thursday,Longgang-Longgang,20:00-21:00,14,4.88203081860117,0-100m,Consumer,Entity_60
2023-01-25,4,No,Individual,Ent_14,Nanshan,EH216,Wednesday,Baoan-Luohu,16:00-17:00,58,1.531316226065837,0-100m,Logistics,Entity_166
2023-01-06,5,No,Enterprise,Ent_23,Nanshan,Mavic 3,Friday,Baoan-Nanshan,18:00-19:00,16,14.075727814551078,0-100m,Passenger,Entity_155
2023-04-07,3,No,Unknown,Aerofugia,Baoan,EH216,Friday,Longgang-Longgang,09:00-10:00,31,19.179082679049397,100-300m,Consumer,Entity_195
2023-02-27,4,No,Individual,Aerofugia,Nanshan,Mavic 3,Monday,Baoan-Longgang,09:00-10:00,54,6.22242746513356,>600m,Industrial,Entity_76
2023-04-29,4,Yes,Individual,Ent_96,Longgang,EH216,Saturday,Futian-Baoan,08:00-09:00,43,17.306499924857604,300-600m,Consumer,Entity_140
2023-06-27,2,No,Enterprise,Ent_97,Futian,Matrice 300,Tuesday,Nanshan-Luohu,07:00-08:00,29,9.82226779737461,0-100m,Consumer,Entity_31
2023-05-31,1,No,Unknown,Ent_29,Longgang,Agras T40,Wednesday,Longgang-Baoan,20:00-21:00,11,9.77043532323823,300-600m,Industrial,Entity_197
2023-11-27,3,No,Individual,Ent_50,Baoan,V1500,Monday,Nanshan-Nanshan,07:00-08:00,58,12.642510934578397,100-300m,Passenger,Entity_55
2023-10-03,4,No,Enterprise,Ent_10,Longgang,Mavic 3,Tuesday,Futian-Longgang,15:00-16:00,51,19.853533493579118,0-100m,Passenger,Entity_194
2023-12-31,1,Yes,Unknown,Ent_26,Nanshan,Matrice 300,Sunday,Luohu-Nanshan,18:00-19:00,51,8.674517882922661,0-100m,Consumer,Entity_112
2023-08-02,4,No,Unknown,Ent_24,Luohu,Agras T40,Wednesday,Longgang-Baoan,07:00-08:00,27,12.089781469402064,0-100m,Industrial,Entity_17
2023-02-16,1,No,Individual,Ent_25,Nanshan,Mavic 3,Thursday,Nanshan-Baoan,08:00-09:00,21,16.84456692836153,100-300m,Consumer,Entity_193
2023-05-03,1,No,Individual,Ent_66,Nanshan,Matrice 300,Wednesday,Baoan-Futian,09:00-10:00,22,18.635925381280394,300-600m,Passenger,Entity_96
2023-06-26,3,No,Unknown,Ent_61,Luohu,Agras T40,Monday,Longgang-Longgang,16:00-17:00,47,18.541077319074194,300-600m,Passenger,Entity_42
2023-12-26,2,No,Enterprise,Ent_53,Futian,Agras T40,Tuesday,Luohu-Nanshan,15:00-16:00,21,16.67989962889553,100-300m,Logistics,Entity_119
2023-09-05,4,No,Enterprise,Ent_53,Longgang,Mavic 3,Tuesday,Nanshan-Luohu,12:00-13:00,21,8.914184756228947,>600m,Industrial,Entity_30
2023-10-09,4,No,Enterprise,Ent_21,Longgang,Mavic 3,Monday,Luohu-Baoan,14:00-15:00,33,17.624268186839082,100-300m,Logistics,Entity_69
2023-10-16,2,No,Unknown,Ent_76,Futian,Matrice 300,Monday,Futian-Longgang,21:00-22:00,33,18.597593293762124,300-600m,Industrial,Entity_45
2023-08-28,1,No,Individual,Ent_80,Baoan,Mavic 3,Monday,Nanshan-Luohu,08:00-09:00,12,16.999617341255593,300-600m,Industrial,Entity_163
2023-03-30,3,No,Enterprise,Ent_87,Baoan,Agras T40,Thursday,Futian-Futian,19:00-20:00,25,2.4487873632595747,100-300m,Passenger,Entity_21
2023-05-02,2,No,Individual,Ent_62,Longgang,Mavic 3,Tuesday,Nanshan-Futian,19:00-20:00,43,17.771010618173754,300-600m,Logistics,Entity_154
2023-11-06,5,No,Enterprise,Ent_5,Luohu,Mavic 3,Monday,Luohu-Luohu,20:00-21:00,54,13.153717434789913,300-600m,Industrial,Entity_169
2023-11-22,4,No,Enterprise,Aerofugia,Luohu,Matrice 300,Wednesday,Baoan-Longgang,06:00-07:00,48,0.9525560317236008,0-100m,Consumer,Entity_15
2023-10-06,2,No,Unknown,Ent_57,Baoan,EH216,Friday,Luohu-Baoan,16:00-17:00,11,10.56294175635428,300-600m,Logistics,Entity_128
2023-10-04,5,No,Individual,Ent_38,Luohu,Matrice 300,Wednesday,Longgang-Baoan,20:00-21:00,29,17.888656217568496,>600m,Logistics,Entity_14
2023-02-23,2,No,Individual,Ent_8,Nanshan,EH216,Thursday,Futian-Baoan,07:00-08:00,15,6.1437421544883115,300-600m,Passenger,Entity_156
2023-01-16,4,No,Enterprise,Ent_76,Baoan,Matrice 300,Monday,Longgang-Longgang,13:00-14:00,21,6.169824336410264,>600m,Consumer,Entity_94
2023-09-05,3,No,Enterprise,Ent_8,Baoan,EH216,Tuesday,Futian-Baoan,14:00-15:00,5,15.340224977493591,0-100m,Consumer,Entity_109
2023-10-16,1,No,Individual,Ent_18,Baoan,Mavic 3,Monday,Luohu-Nanshan,12:00-13:00,53,18.725196482523117,100-300m,Logistics,Entity_27
2023-08-02,1,No,Individual,Ent_23,Nanshan,V1500,Wednesday,Nanshan-Baoan,10:00-11:00,23,5.335826191217712,0-100m,Logistics,Entity_20
2023-10-09,1,No,Unknown,Ent_23,Longgang,Matrice 300,Monday,Futian-Longgang,19:00-20:00,26,5.918266346312168,>600m,Industrial,Entity_66
2023-11-29,4,No,Enterprise,Ent_24,Nanshan,EH216,Wednesday,Luohu-Baoan,20:00-21:00,49,1.9385493422602236,>600m,Industrial,Entity_110
2023-03-21,5,No,Individual,Ent_72,Longgang,EH216,Tuesday,Baoan-Nanshan,20:00-21:00,51,12.00951328048777,0-100m,Passenger,Entity_137
2023-08-31,4,No,Individual,Ent_47,Nanshan,EH216,Thursday,Baoan-Futian,08:00-09:00,57,7.94175564442094,100-300m,Industrial,Entity_146
2023-01-07,2,Yes,Individual,XAG,Baoan,Mavic 3,Saturday,Baoan-Luohu,06:00-07:00,16,8.593413252951517,300-600m,Logistics,Entity_198
2023-10-04,4,No,Individual,Ent_65,Luohu,Agras T40,Wednesday,Longgang-Futian,19:00-20:00,30,3.2502324911397347,0-100m,Passenger,Entity_78
2023-01-20,4,No,Unknown,Ent_92,Futian,V1500,Friday,Nanshan-Luohu,19:00-20:00,50,12.274877733214577,100-300m,Passenger,Entity_160
2023-09-15,4,No,Unknown,Ent_11,Longgang,EH216,Friday,Futian-Longgang,12:00-13:00,42,0.9634030151568254,>600m,Industrial,Entity_160
2023-05-01,5,No,Unknown,Ent_6,Futian,Mavic 3,Monday,Luohu-Nanshan,10:00-11:00,59,9.911372771854483,300-600m,Industrial,Entity_123
2023-02-25,5,Yes,Enterprise,Ent_82,Futian,Mavic 3,Saturday,Nanshan-Longgang,15:00-16:00,14,9.147929685975491,0-100m,Passenger,Entity_200
2023-08-14,4,No,Unknown,Ent_38,Nanshan,Agras T40,Monday,Longgang-Nanshan,06:00-07:00,16,15.440577264055976,0-100m,Consumer,Entity_11
2023-12-08,1,No,Enterprise,Ent_90,Futian,V1500,Friday,Nanshan-Futian,21:00-22:00,49,18.700014230459328,100-300m,Logistics,Entity_92
2023-04-11,5,No,Unknown,Ent_5,Luohu,Agras T40,Tuesday,Nanshan-Futian,08:00-09:00,47,2.1225287125322563,>600m,Consumer,Entity_149
2023-08-01,5,No,Individual,Ent_95,Luohu,Mavic 3,Tuesday,Baoan-Luohu,18:00-19:00,54,15.397047115410887,300-600m,Consumer,Entity_39
2023-09-11,5,No,Unknown,Ent_58,Nanshan,Matrice 300,Monday,Luohu-Futian,16:00-17:00,26,15.19022818771593,0-100m,Passenger,Entity_27
2023-11-02,1,No,Enterprise,Ent_32,Futian,Matrice 300,Thursday,Futian-Baoan,11:00-12:00,53,10.998289522589413,0-100m,Industrial,Entity_192
2023-01-16,3,No,Enterprise,Ent_97,Luohu,V1500,Monday,Nanshan-Baoan,11:00-12:00,19,16.189145437156178,>600m,Consumer,Entity_141
2023-10-19,3,No,Individual,Ent_23,Longgang,Matrice 300,Thursday,Nanshan-Futian,08:00-09:00,37,14.312715852622773,100-300m,Consumer,Entity_132
2023-11-09,4,No,Individual,Ent_40,Nanshan,Agras T40,Thursday,Nanshan-Luohu,19:00-20:00,37,16.582511686675993,0-100m,Industrial,Entity_71
2023-08-16,4,No,Enterprise,Ent_47,Longgang,Mavic 3,Wednesday,Baoan-Futian,21:00-22:00,12,6.776494517169253,100-300m,Logistics,Entity_15
2023-03-29,1,No,Unknown,Ent_93,Futian,Mavic 3,Wednesday,Nanshan-Futian,08:00-09:00,33,7.4819806410800185,>600m,Industrial,Entity_188
2023-01-11,3,No,Individual,Ent_18,Baoan,Mavic 3,Wednesday,Baoan-Baoan,21:00-22:00,12,7.640967448666919,0-100m,Industrial,Entity_30
2023-12-01,5,No,Unknown,Ent_99,Luohu,EH216,Friday,Longgang-Luohu,11:00-12:00,43,2.7296978542560977,300-600m,Logistics,Entity_17
2023-08-09,5,No,Unknown,Aerofugia,Nanshan,Matrice 300,Wednesday,Nanshan-Futian,08:00-09:00,7,18.403028618805017,0-100m,Consumer,Entity_70
2023-02-28,5,No,Unknown,Ent_60,Baoan,Matrice 300,Tuesday,Baoan-Luohu,18:00-19:00,44,15.143946120898,0-100m,Consumer,Entity_145
2023-08-18,1,No,Enterprise,Ent_84,Longgang,Mavic 3,Friday,Baoan-Longgang,15:00-16:00,44,13.615250464372224,0-100m,Logistics,Entity_121
2023-09-22,2,No,Unknown,Ent_44,Luohu,EH216,Friday,Longgang-Luohu,21:00-22:00,57,15.725089969915784,100-300m,Passenger,Entity_9
2023-06-08,4,No,Unknown,Ent_23,Longgang,Matrice 300,Thursday,Luohu-Nanshan,10:00-11:00,28,8.738811054077672,100-300m,Logistics,Entity_110
2023-04-29,4,Yes,Individual,Ent_23,Baoan,EH216,Saturday,Futian-Longgang,09:00-10:00,11,2.001919647031171,100-300m,Consumer,Entity_47
2023-03-21,1,No,Individual,Ent_92,Nanshan,Agras T40,Tuesday,Nanshan-Nanshan,14:00-15:00,60,2.2003144383853748,300-600m,Logistics,Entity_27
2023-11-11,2,Yes,Individual,Ent_70,Luohu,Mavic 3,Saturday,Futian-Luohu,09:00-10:00,30,4.54159952845075,300-600m,Industrial,Entity_38
2023-01-08,3,Yes,Individual,Ent_1,Baoan,Mavic 3,Sunday,Baoan-Futian,19:00-20:00,6,16.66238546921667,0-100m,Industrial,Entity_19
2023-03-06,1,No,Individual,Ent_16,Nanshan,Matrice 300,Monday,Longgang-Longgang,07:00-08:00,14,8.684868983715472,100-300m,Consumer,Entity_137
2023-09-29,3,No,Enterprise,Ent_55,Futian,EH216,Friday,Longgang-Baoan,13:00-14:00,16,11.898582878139637,0-100m,Consumer,Entity_44
2023-04-08,2,Yes,Enterprise,Ent_17,Longgang,EH216,Saturday,Longgang-Nanshan,07:00-08:00,23,13.18646945779776,0-100m,Consumer,Entity_97
2023-10-27,2,No,Individual,Ent_45,Baoan,V1500,Friday,Baoan-Futian,14:00-15:00,8,12.358570775510277,0-100m,Logistics,Entity_37
2023-07-04,3,No,Unknown,Ent_3,Futian,EH216,Tuesday,Baoan-Longgang,08:00-09:00,56,2.380987467203785,300-600m,Industrial,Entity_142
2023-12-13,5,No,Individual,Ent_19,Baoan,V1500,Wednesday,Longgang-Luohu,14:00-15:00,48,14.016112969269216,0-100m,Consumer,Entity_162
2023-03-14,3,No,Enterprise,Ent_92,Futian,Matrice 300,Tuesday,Baoan-Futian,07:00-08:00,22,7.782092024368336,0-100m,Consumer,Entity_13
2023-01-02,2,No,Individual,Ent_41,Baoan,V1500,Monday,Longgang-Longgang,08:00-09:00,29,6.336011332295071,>600m,Consumer,Entity_38
2023-02-09,3,No,Unknown,Ent_1,Futian,Matrice 300,Thursday,Futian-Longgang,15:00-16:00,21,9.5611102374268,300-600m,Passenger,Entity_199
2023-09-07,4,No,Unknown,Ent_64,Longgang,Mavic 3,Thursday,Nanshan-Luohu,07:00-08:00,21,13.391873715475558,>600m,Logistics,Entity_168
2023-09-19,3,No,Unknown,Ent_64,Futian,V1500,Tuesday,Nanshan-Baoan,19:00-20:00,7,9.715735225799634,300-600m,Consumer,Entity_176
2023-09-09,3,Yes,Unknown,XAG,Nanshan,Matrice 300,Saturday,Futian-Luohu,19:00-20:00,17,10.429011911573452,>600m,Passenger,Entity_94
2023-08-21,1,No,Enterprise,Ent_22,Nanshan,Agras T40,Monday,Baoan-Futian,12:00-13:00,24,13.842104623198464,>600m,Passenger,Entity_120
2023-10-14,3,Yes,Enterprise,Ent_83,Luohu,Mavic 3,Saturday,Baoan-Baoan,09:00-10:00,7,4.339888708672955,0-100m,Industrial,Entity_119
2023-05-22,1,No,Individual,Ent_80,Baoan,Mavic 3,Monday,Longgang-Nanshan,09:00-10:00,21,12.774081633950129,0-100m,Consumer,Entity_108
2023-01-12,2,No,Unknown,Ent_87,Baoan,Mavic 3,Thursday,Futian-Longgang,15:00-16:00,30,6.529473773314215,300-600m,Industrial,Entity_79
2023-08-21,4,No,Enterprise,Ent_54,Baoan,Mavic 3,Monday,Futian-Luohu,10:00-11:00,45,7.516873963936603,0-100m,Logistics,Entity_180
2023-12-04,3,No,Unknown,Ent_26,Baoan,EH216,Monday,Longgang-Luohu,18:00-19:00,48,10.940421893955152,300-600m,Consumer,Entity_16
2023-09-10,2,Yes,Individual,Ent_99,Baoan,Agras T40,Sunday,Nanshan-Baoan,21:00-22:00,23,10.319491274727357,100-300m,Consumer,Entity_44
2023-04-08,5,Yes,Enterprise,Ent_1,Baoan,Matrice 300,Saturday,Longgang-Futian,09:00-10:00,23,0.5025488932068085,300-600m,Passenger,Entity_79
2023-08-24,2,No,Unknown,AutoFlight,Baoan,V1500,Thursday,Longgang-Baoan,12:00-13:00,46,17.678516444284796,>600m,Passenger,Entity_200
2023-06-29,3,No,Enterprise,Ent_43,Baoan,Agras T40,Thursday,Luohu-Luohu,11:00-12:00,54,18.269167451864625,>600m,Consumer,Entity_118
2023-09-19,3,No,Enterprise,Ent_1,Longgang,Matrice 300,Tuesday,Luohu-Luohu,21:00-22:00,18,17.0571380989946,300-600m,Logistics,Entity_16
2023-08-21,3,No,Enterprise,Ent_54,Futian,Agras T40,Monday,Luohu-Futian,20:00-21:00,29,4.357332794574869,100-300m,Consumer,Entity_186
2023-05-21,4,Yes,Unknown,Ent_16,Futian,EH216,Sunday,Baoan-Baoan,11:00-12:00,59,1.3662650562104464,0-100m,Industrial,Entity_168
2023-05-22,1,No,Unknown,Ent_75,Nanshan,V1500,Monday,Luohu-Longgang,11:00-12:00,21,17.607744525230014,0-100m,Industrial,Entity_104
2023-05-01,3,No,Unknown,Ent_50,Luohu,Agras T40,Monday,Nanshan-Longgang,06:00-07:00,53,12.36295643057346,100-300m,Logistics,Entity_10
2023-07-29,1,Yes,Unknown,Ent_6,Nanshan,EH216,Saturday,Luohu-Longgang,16:00-17:00,43,10.253136202809335,300-600m,Logistics,Entity_65
2023-11-06,5,No,Unknown,Ent_22,Longgang,Mavic 3,Monday,Futian-Futian,15:00-16:00,46,8.27420482945015,100-300m,Industrial,Entity_190
2023-02-02,4,No,Enterprise,Ent_33,Baoan,Matrice 300,Thursday,Futian-Futian,09:00-10:00,18,2.9270713694123787,100-300m,Passenger,Entity_145
2023-05-15,5,No,Enterprise,Ent_48,Luohu,Agras T40,Monday,Longgang-Baoan,13:00-14:00,54,19.564541460217526,300-600m,Consumer,Entity_29
2023-08-23,3,No,Individual,EHang,Baoan,Agras T40,Wednesday,Luohu-Longgang,19:00-20:00,43,1.0672554805925354,>600m,Passenger,Entity_66
2023-10-22,4,Yes,Unknown,Ent_32,Futian,EH216,Sunday,Luohu-Nanshan,14:00-15:00,49,16.441075564024736,0-100m,Passenger,Entity_28
2023-08-13,2,Yes,Individual,Ent_14,Futian,V1500,Sunday,Baoan-Nanshan,09:00-10:00,25,19.79531718312001,100-300m,Consumer,Entity_188
2023-02-21,5,No,Individual,Ent_99,Nanshan,Mavic 3,Tuesday,Nanshan-Luohu,06:00-07:00,31,1.3557472213186437,0-100m,Logistics,Entity_75
2023-11-17,2,No,Individual,Ent_85,Baoan,Matrice 300,Friday,Luohu-Longgang,06:00-07:00,22,7.015568455102388,0-100m,Passenger,Entity_30
2023-05-25,1,No,Enterprise,Ent_88,Luohu,V1500,Thursday,Futian-Baoan,11:00-12:00,27,11.71548693750241,>600m,Industrial,Entity_100
2023-02-08,3,No,Individual,Aerofugia,Nanshan,Agras T40,Wednesday,Luohu-Baoan,20:00-21:00,55,17.27592167869056,0-100m,Logistics,Entity_142
2023-11-04,2,Yes,Unknown,Aerofugia,Longgang,EH216,Saturday,Baoan-Baoan,07:00-08:00,36,5.326769291344027,>600m,Industrial,Entity_15
2023-02-08,1,No,Enterprise,Ent_58,Baoan,V1500,Wednesday,Baoan-Baoan,10:00-11:00,13,7.19813302953019,0-100m,Logistics,Entity_34
2023-03-06,2,No,Individual,Ent_21,Baoan,V1500,Monday,Baoan-Longgang,07:00-08:00,51,17.19886423291678,300-600m,Passenger,Entity_118
2023-10-15,5,Yes,Individual,Ent_47,Futian,EH216,Sunday,Luohu-Longgang,15:00-16:00,54,13.558143257503797,300-600m,Passenger,Entity_133
2023-09-20,2,No,Individual,Ent_18,Baoan,Matrice 300,Wednesday,Futian-Nanshan,19:00-20:00,55,0.7132351032409154,>600m,Industrial,Entity_168
